Data,Ente,gg,mezzo,Km_auto,Km_mezzi,Km_bici,Km_piedi,alimentazione,NOX,NOXT,PM10,PM10T,CO2,CO2T
2020/06/05 9:37:45 AM EET,Lomb,53.0,Mezzi pubblici (autobus/tram/treno...),0.0,50.0,0.0,3.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.004288,0.00022726400000000003,0.0001493,7.9129e-06,0.7302207,0.038701697099999995
2020/06/05 9:37:53 AM EET,Lomb,53.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/05 9:37:53 AM EET,FVG,38.0,Auto/Moto/Scooter/Ciclomotore,10.0,0.0,0.0,0.0,Benzina,0.003755,0.00014269,0.000322,1.2236000000000001e-05,1.6711109999999998,0.06350221799999999
2020/06/05 9:37:54 AM EET,Tos,54.0,Mezzi pubblici (autobus/tram/treno...),0.0,110.0,12.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.0094336,0.0005094144,0.00032846,1.773684e-05,1.6064855400000002,0.08675021916000002
2020/06/05 9:37:55 AM EET,Lomb,60.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,Benzina,0.018775,0.0011265000000000001,0.0016099999999999999,9.659999999999999e-05,8.355555,0.5013333000000001
2020/06/05 9:37:56 AM EET,Pie,55.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,GPL,0.018775,0.001032625,0.0016099999999999999,8.854999999999998e-05,8.355555,0.459555525
2020/06/05 9:37:59 AM EET,Abr,35.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Benzina,0.011265,0.00039427500000000003,0.000966,3.3809999999999996e-05,5.013332999999999,0.17546665499999997
2020/06/05 9:38:06 AM EET,Cal,38.0,Auto/Moto/Scooter/Ciclomotore,160.0,0.0,0.0,0.0,Benzina,0.06008,0.00228304,0.005152,0.00019577600000000002,26.737775999999997,1.0160354879999998
2020/06/05 9:38:16 AM EET,Ven,60.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:38:24 AM EET,Mar,50.0,Auto/Moto/Scooter/Ciclomotore,60.0,0.0,0.0,0.0,Benzina,0.02253,0.0011265000000000001,0.001932,9.659999999999999e-05,10.026665999999999,0.5013333
2020/06/05 9:38:28 AM EET,Cal,48.0,Auto/Moto/Scooter/Ciclomotore,180.0,0.0,0.0,0.0,Diesel,0.06759,0.00324432,0.005796,0.000278208,30.079998,1.4438399039999998
2020/06/05 9:38:49 AM EET,Lig,62.0,Bicicletta/monopattino,0.0,0.0,8.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/05 9:39:05 AM EET,Pie,32.0,Auto/Moto/Scooter/Ciclomotore,54.0,0.0,0.0,0.0,GPL,0.020277,0.000648864,0.0017388,5.56416e-05,9.0239994,0.2887679808
2020/06/05 9:39:18 AM EET,Mar,0.0,Auto/Moto/Scooter/Ciclomotore,10.0,10.0,10.0,10.0,Diesel,0.003755,0.0,0.000322,0.0,1.6711109999999998,0.0
2020/06/05 9:39:35 AM EET,Ven,3.0,Bicicletta/monopattino,0.0,0.0,23.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/05 9:39:40 AM EET,Lig,60.0,Auto/Moto/Scooter/Ciclomotore,15.0,0.0,0.0,0.0,Benzina,0.0056325,0.00033795,0.000483,2.898e-05,2.5066664999999997,0.15039998999999998
2020/06/05 9:39:52 AM EET,Sar,5.0,Auto/Moto/Scooter/Ciclomotore,10.0,0.0,0.0,0.0,Diesel,0.003755,1.8775e-05,0.000322,1.61e-06,1.6711109999999998,0.008355554999999999
2020/06/05 9:40:03 AM EET,Tos,54.0,Bicicletta/monopattino,0.0,0.0,8.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/05 9:40:19 AM EET,Lomb,22.0,Auto/Moto/Scooter/Ciclomotore,24.0,0.0,0.0,0.0,Benzina,0.009012000000000001,0.00019826400000000002,0.0007727999999999999,1.70016e-05,4.0106664,0.0882346608
2020/06/05 9:40:20 AM EET,Cal,45.0,Auto/Moto/Scooter/Ciclomotore,10.0,0.0,0.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.003755,0.000168975,0.000322,1.4490000000000002e-05,1.6711109999999998,0.07519999499999999
2020/06/05 9:40:41 AM EET,Ven,0.0,Bicicletta/monopattino,0.0,0.0,12.0,0.0,GPL,,,,,,
2020/06/05 9:41:00 AM EET,Ven,34.0,Auto/Moto/Scooter/Ciclomotore,10.0,0.0,0.0,0.0,Benzina,0.003755,0.00012767,0.000322,1.0948000000000001e-05,1.6711109999999998,0.056817773999999995
2020/06/05 9:41:01 AM EET,Ven,49.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/05 9:41:02 AM EET,Mar,44.0,Auto/Moto/Scooter/Ciclomotore,12.0,0.0,0.0,0.0,Diesel,0.0045060000000000005,0.00019826400000000002,0.00038639999999999996,1.70016e-05,2.0053332,0.0882346608
2020/06/05 9:41:07 AM EET,VdA,41.0,Auto/Moto/Scooter/Ciclomotore,14.0,0.0,0.0,0.0,Diesel,0.0052569999999999995,0.00021553699999999997,0.00045079999999999995,1.84828e-05,2.3395553999999996,0.09592177139999998
2020/06/05 9:41:12 AM EET,Pie,30.0,Auto/Moto/Scooter/Ciclomotore,35.0,0.0,0.0,0.0,Diesel,0.0131425,0.000394275,0.001127,3.3809999999999996e-05,5.8488885,0.175466655
2020/06/05 9:41:13 AM EET,Mar,0.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Diesel,0.011265,0.0,0.000966,0.0,5.013332999999999,0.0
2020/06/05 9:41:14 AM EET,ISPRA,0.0,Auto/Moto/Scooter/Ciclomotore,100.0,0.0,0.0,0.0,Benzina,0.03755,0.0,0.0032199999999999998,0.0,16.71111,0.0
2020/06/05 9:41:17 AM EET,Pug,55.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Benzina,0.011265,0.000619575,0.000966,5.3129999999999994e-05,5.013332999999999,0.2757333149999999
2020/06/05 9:41:24 AM EET,Cal,52.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,GPL,0.011265,0.00058578,0.000966,5.0231999999999996e-05,5.013332999999999,0.260693316
2020/06/05 9:41:30 AM EET,Pie,50.0,Auto/Moto/Scooter/Ciclomotore,100.0,0.0,0.0,0.0,GPL,0.03755,0.0018775,0.0032199999999999998,0.00016099999999999998,16.71111,0.8355555
2020/06/05 9:41:42 AM EET,Tos,40.0,Auto/Moto/Scooter/Ciclomotore,10.0,0.0,0.0,0.0,Benzina,0.003755,0.0001502,0.000322,1.288e-05,1.6711109999999998,0.06684443999999999
2020/06/05 9:41:48 AM EET,Cal,40.0,Auto/Moto/Scooter/Ciclomotore,12.0,0.0,0.0,0.0,Benzina,0.0045060000000000005,0.00018024000000000002,0.00038639999999999996,1.5456e-05,2.0053332,0.08021332799999999
2020/06/05 9:41:49 AM EET,Laz,48.0,Auto/Moto/Scooter/Ciclomotore,15.0,0.0,0.0,0.0,Benzina,0.0056325,0.00027036000000000003,0.000483,2.3184e-05,2.5066664999999997,0.12031999199999999
2020/06/05 9:41:53 AM EET,ISPRA,60.0,Auto/Moto/Scooter/Ciclomotore,200.0,0.0,0.0,0.0,Diesel,0.0751,0.0045060000000000005,0.0064399999999999995,0.00038639999999999996,33.42222,2.0053332000000004
2020/06/05 9:41:54 AM EET,Ven,0.0,A piedi,0.0,0.0,0.0,1.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/05 9:41:55 AM EET,Ven,60.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Diesel,0.011265,0.0006759,0.000966,5.796e-05,5.013332999999999,0.30079997999999997
2020/06/05 9:41:57 AM EET,Lomb,42.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Diesel,0.011265,0.00047313000000000005,0.000966,4.0572e-05,5.013332999999999,0.21055998599999998
2020/06/05 9:42:01 AM EET,Pug,36.0,Auto/Moto/Scooter/Ciclomotore,88.0,0.0,0.0,0.0,Diesel,0.033044,0.001189584,0.0028336,0.00010200959999999999,14.705776799999999,0.5294079648
2020/06/05 9:42:27 AM EET,ISPRA,50.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:42:52 AM EET,Ven,24.0,Auto/Moto/Scooter/Ciclomotore,42.0,0.0,0.0,4.0,Ibrido,0.015771,0.000378504,0.0013524000000000001,3.2457600000000006e-05,7.018666199999999,0.1684479888
2020/06/05 9:42:57 AM EET,ISPRA,62.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:43:02 AM EET,Lomb,59.0,Auto/Moto/Scooter/Ciclomotore,43.0,0.0,0.0,0.0,Ibrido,0.0161465,0.0009526435,0.0013846000000000002,8.169140000000002e-05,7.1857773,0.4239608607
2020/06/05 9:43:05 AM EET,Ven,62.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:43:06 AM EET,EMR,3.0,Auto/Moto/Scooter/Ciclomotore,28.0,0.0,0.0,2.0,GPL,0.010513999999999999,3.1542000000000004e-05,0.0009015999999999999,2.7048e-06,4.679110799999999,0.014037332399999996
2020/06/05 9:43:30 AM EET,FVG,45.0,Auto/Moto/Scooter/Ciclomotore,41.0,0.0,0.0,0.0,Diesel,0.0153955,0.0006927974999999999,0.0013202,5.940900000000001e-05,6.8515551,0.3083199795
2020/06/05 9:43:34 AM EET,Pie,8.0,Mezzi pubblici (autobus/tram/treno...),2.0,70.0,0.0,1.0,Diesel,0.0060032,4.80256e-05,0.00020901999999999997,1.6721599999999998e-06,1.02230898,0.00817847184
2020/06/05 9:43:42 AM EET,ISPRA,60.0,Auto/Moto/Scooter/Ciclomotore,16.0,0.0,0.0,0.0,Diesel,0.006008,0.00036048000000000005,0.0005152,3.0912e-05,2.6737775999999998,0.16042665599999997
2020/06/05 9:44:03 AM EET,Ven,55.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/05 9:44:07 AM EET,Lomb,39.0,Mezzi pubblici (autobus/tram/treno...),0.0,15.0,0.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.0012864000000000003,5.016960000000001e-05,4.478999999999999e-05,1.7468099999999996e-06,0.21906620999999998,0.00854358219
2020/06/05 9:44:08 AM EET,Pie,52.0,Mezzi pubblici (autobus/tram/treno...),0.0,20.0,0.0,2.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.0017152,8.91904e-05,5.972e-05,3.1054399999999998e-06,0.29208828,0.015188590559999998
2020/06/05 9:44:15 AM EET,ISPRA,62.0,Auto/Moto/Scooter/Ciclomotore,15.0,0.0,0.0,0.0,GPL,0.0056325,0.0003661125,0.000483,3.1395e-05,2.5066664999999997,0.16293332249999998
2020/06/05 9:44:26 AM EET,Ven,36.0,Auto/Moto/Scooter/Ciclomotore,24.0,0.0,0.0,3.0,Diesel,0.009012000000000001,0.00032443200000000004,0.0007727999999999999,2.7820799999999996e-05,4.0106664,0.1443839904
2020/06/05 9:44:31 AM EET,Pie,41.0,Auto/Moto/Scooter/Ciclomotore,12.0,0.0,0.0,0.0,Benzina,0.0045060000000000005,0.000184746,0.00038639999999999996,1.58424e-05,2.0053332,0.0822186612
2020/06/05 9:44:36 AM EET,Ven,45.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Benzina,0.011265,0.0005069250000000001,0.000966,4.3469999999999995e-05,5.013332999999999,0.22559998499999998
2020/06/05 9:44:46 AM EET,FVG,49.0,Auto/Moto/Scooter/Ciclomotore,8.8,0.0,0.0,0.0,Benzina,0.0033044000000000003,0.0001619156,0.00028336,1.3884640000000002e-05,1.47057768,0.07205830632
2020/06/05 9:44:57 AM EET,ISPRA,62.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/05 9:44:58 AM EET,Lomb,5.0,Mezzi pubblici (autobus/tram/treno...),0.0,12.0,0.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.0010291200000000001,5.1456e-06,3.5832e-05,1.7916e-07,0.175252968,0.0008762648400000001
2020/06/05 9:45:02 AM EET,ISPRA,55.0,Auto/Moto/Scooter/Ciclomotore,20.0,0.0,0.0,0.0,Ibrido,0.00751,0.00041305000000000004,0.000644,3.542e-05,3.3422219999999996,0.18382220999999999
2020/06/05 9:45:20 AM EET,Ven,43.0,Auto/Moto/Scooter/Ciclomotore,8.0,0.0,0.0,0.0,Diesel,0.003004,0.00012917200000000002,0.0002576,1.1076799999999999e-05,1.3368887999999999,0.05748621839999999
2020/06/05 9:45:33 AM EET,Tos,35.0,Auto/Moto/Scooter/Ciclomotore,8.0,0.0,0.0,0.0,Benzina,0.003004,0.00010514000000000001,0.0002576,9.016e-06,1.3368887999999999,0.04679110799999999
2020/06/05 9:46:13 AM EET,Tos,21.0,Auto/Moto/Scooter/Ciclomotore,46.0,0.0,0.0,0.0,Diesel,0.017273,0.000362733,0.0014812,3.11052e-05,7.6871106,0.16142932259999998
2020/06/05 9:46:17 AM EET,Ven,48.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:46:25 AM EET,Tos,50.0,Auto/Moto/Scooter/Ciclomotore,7.0,0.0,0.0,0.0,Benzina,0.0026284999999999998,0.00013142499999999998,0.00022539999999999998,1.1269999999999999e-05,1.1697776999999998,0.05848888499999999
2020/06/05 9:46:31 AM EET,ISPRA,60.0,poichâˆšÂ® svolgo il telelavoro non mi sposto da casa; tranne quando rientro in sedea Roma (da Cagliari): in tali occasioni utilizzo piâˆšÏ€ mezzi (auto propria; aereo; bus; metro),0.0,0.0,0.0,0.0,Benzina,,,,,,
2020/06/05 9:46:50 AM EET,Ven,55.0,Bicicletta/monopattino,0.0,0.0,4.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/05 9:47:03 AM EET,EMR,36.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:47:11 AM EET,Lig,29.0,A piedi,0.0,0.0,0.0,1.0,Diesel,,,,,,
2020/06/05 9:47:15 AM EET,ISPRA,50.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/05 9:47:27 AM EET,FVG,60.0,Auto/Moto/Scooter/Ciclomotore,0.5,0.0,0.0,0.0,Diesel,0.00018775,1.1265000000000001e-05,1.61e-05,9.66e-07,0.08355554999999999,0.005013332999999999
2020/06/05 9:47:33 AM EET,EMR,54.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:47:34 AM EET,Ven,62.0,A piedi,0.0,0.0,0.0,1.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/05 9:47:41 AM EET,EMR,45.0,Auto/Moto/Scooter/Ciclomotore,6.0,0.0,0.0,0.0,Benzina,0.0022530000000000002,0.00010138500000000002,0.00019319999999999998,8.693999999999998e-06,1.0026666,0.045119996999999995
2020/06/05 9:47:42 AM EET,TN,17.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Metano,0.011265,0.00019150500000000002,0.000966,1.6422e-05,5.013332999999999,0.085226661
2020/06/05 9:48:00 AM EET,ISPRA,57.0,Auto/Moto/Scooter/Ciclomotore,130.0,0.0,0.0,0.0,Diesel,0.048815,0.0027824549999999997,0.004186,0.00023860199999999998,21.724443,1.238293251
2020/06/05 9:48:05 AM EET,Lomb,28.0,Auto/Moto/Scooter/Ciclomotore,100.0,0.0,0.0,0.0,GPL,0.03755,0.0010514,0.0032199999999999998,9.015999999999999e-05,16.71111,0.46791108000000003
2020/06/05 9:48:06 AM EET,ISPRA,15.0,Auto/Moto/Scooter/Ciclomotore,78.0,0.0,0.0,0.0,Benzina,0.029289000000000003,0.000439335,0.0025116,3.7674e-05,13.034665799999999,0.19551998699999998
2020/06/05 9:48:50 AM EET,Ven,2.0,Mezzi pubblici (autobus/tram/treno...),72.0,60.0,0.0,0.0,Diesel,0.005145600000000001,1.0291200000000002e-05,0.00017915999999999996,3.5831999999999994e-07,0.8762648399999999,0.00175252968
2020/06/05 9:48:50 AM EET,Lomb,31.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Benzina,0.011265,0.000349215,0.000966,2.9945999999999998e-05,5.013332999999999,0.155413323
2020/06/05 9:48:57 AM EET,Ven,35.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:48:58 AM EET,Pug,35.0,Auto/Moto/Scooter/Ciclomotore,10.0,0.0,0.0,0.0,Diesel,0.003755,0.000131425,0.000322,1.127e-05,1.6711109999999998,0.058488885
2020/06/05 9:49:33 AM EET,ISPRA,61.0,Auto/Moto/Scooter/Ciclomotore,24.0,0.0,0.0,0.0,Diesel,0.009012000000000001,0.0005497320000000002,0.0007727999999999999,4.7140799999999994e-05,4.0106664,0.2446506504
2020/06/05 9:49:34 AM EET,ISPRA,60.0,Mezzi pubblici (autobus/tram/treno...),0.0,14.0,0.0,2.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.0012006400000000002,7.203840000000002e-05,4.1803999999999995e-05,2.50824e-06,0.204461796,0.01226770776
2020/06/05 9:49:47 AM EET,Lomb,55.0,Auto/Moto/Scooter/Ciclomotore,4.0,0.0,0.0,0.0,Diesel,0.001502,8.261e-05,0.0001288,7.0839999999999994e-06,0.6684443999999999,0.036764441999999994
2020/06/05 9:49:49 AM EET,Cal,53.0,Auto/Moto/Scooter/Ciclomotore,34.0,0.0,0.0,0.0,Diesel,0.012766999999999999,0.0006766509999999999,0.0010948,5.80244e-05,5.6817774,0.3011342022
2020/06/05 9:49:50 AM EET,ISPRA,60.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:49:53 AM EET,EMR,55.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:49:54 AM EET,Tos,13.0,Auto/Moto/Scooter/Ciclomotore,14.0,0.0,0.0,0.0,Diesel,0.0052569999999999995,6.8341e-05,0.00045079999999999995,5.860399999999999e-06,2.3395553999999996,0.030414220199999994
2020/06/05 9:50:18 AM EET,EMR,12.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:50:45 AM EET,Mar,40.0,Auto/Moto/Scooter/Ciclomotore,140.0,0.0,0.0,0.0,Metano,0.05257,0.0021027999999999997,0.004508,0.00018031999999999998,23.395554,0.9358221600000001
2020/06/05 9:51:00 AM EET,ISPRA,62.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,Diesel,0.018775,0.001502,0.0016099999999999999,0.0001288,8.355555,0.6684444
2020/06/05 9:51:04 AM EET,ISPRA,61.0,Auto/Moto/Scooter/Ciclomotore,25.0,0.0,0.0,0.0,Diesel,0.0093875,0.0005726375,0.0008049999999999999,4.9105e-05,4.1777775,0.2548444275
2020/06/05 9:51:08 AM EET,Lomb,40.0,Mezzi pubblici (autobus/tram/treno...),0.0,40.0,0.0,1.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,0.0034304,0.000137216,0.00011944,4.7776e-06,0.58417656,0.0233670624
2020/06/05 9:51:17 AM EET,ISPRA,54.0,Mezzi pubblici (autobus/tram/treno...),0.0,37.0,0.0,2.0,Diesel,0.0031731199999999998,0.00017134848,0.00011048199999999999,5.966027999999999e-06,0.540363318,0.029179619172
2020/06/05 9:51:27 AM EET,Mar,47.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:51:31 AM EET,ISPRA,53.0,Auto/Moto/Scooter/Ciclomotore,20.0,0.0,0.0,0.0,Benzina,0.00751,0.00039803,0.000644,3.4132000000000005e-05,3.3422219999999996,0.17713776599999997
2020/06/05 9:51:37 AM EET,ISPRA,41.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/05 9:51:46 AM EET,BZ,25.0,A piedi,0.0,0.0,0.0,3.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/05 9:52:03 AM EET,Cal,42.0,Auto/Moto/Scooter/Ciclomotore,110.0,0.0,0.0,0.0,Elettrico,0.041305,0.00173481,0.003542,0.00014876400000000001,18.382220999999998,0.7720532819999999
2020/06/05 9:52:09 AM EET,Cal,5.0,Auto/Moto/Scooter/Ciclomotore,1.0,0.0,0.0,0.0,Diesel,0.0003755,1.8775e-06,3.22e-05,1.6099999999999997e-07,0.16711109999999998,0.0008355554999999999
2020/06/05 9:52:13 AM EET,EMR,53.0,Bicicletta/monopattino,,,,,,,,,,,
2020/06/05 9:52:19 AM EET,TN,43.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:52:45 AM EET,Lomb,37.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Benzina,0.011265,0.000416805,0.000966,3.5742e-05,5.013332999999999,0.185493321
2020/06/05 9:52:48 AM EET,Laz,55.0,Auto/Moto/Scooter/Ciclomotore,80.0,0.0,0.0,0.0,Diesel,0.03004,0.0016522000000000002,0.002576,0.00014168,13.368887999999998,0.7352888399999999
2020/06/05 9:52:51 AM EET,Pug,48.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:53:03 AM EET,Ven,40.0,Auto/Moto/Scooter/Ciclomotore,130.0,0.0,0.0,0.0,Diesel,0.048815,0.0019525999999999999,0.004186,0.00016743999999999998,21.724443,0.8689777200000001
2020/06/05 9:53:09 AM EET,ISPRA,55.0,Auto/Moto/Scooter/Ciclomotore,120.0,0.0,0.0,0.0,Diesel,0.04506,0.0024783,0.003864,0.00021251999999999998,20.053331999999997,1.1029332599999997
2020/06/05 9:53:12 AM EET,ISPRA,5.0,Auto/Moto/Scooter/Ciclomotore,80.0,0.0,0.0,0.0,Diesel,0.03004,0.0001502,0.002576,1.288e-05,13.368887999999998,0.06684443999999999
2020/06/05 9:53:19 AM EET,EMR,62.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/05 9:53:20 AM EET,ISPRA,6.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,Benzina,0.018775,0.00011265,0.0016099999999999999,9.659999999999999e-06,8.355555,0.050133330000000004
2020/06/05 9:53:29 AM EET,EMR,31.0,Auto/Moto/Scooter/Ciclomotore,25.0,0.0,0.0,0.0,GPL,0.0093875,0.0002910125,0.0008049999999999999,2.4954999999999997e-05,4.1777775,0.12951110250000003
2020/06/05 9:53:39 AM EET,ISPRA,58.0,Auto/Moto/Scooter/Ciclomotore,120.0,0.0,0.0,0.0,Diesel,0.04506,0.00261348,0.003864,0.00022411199999999997,20.053331999999997,1.1630932559999998
2020/06/05 9:53:44 AM EET,Pie,35.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:53:48 AM EET,Pie,42.0,Auto/Moto/Scooter/Ciclomotore,14.0,0.0,0.0,0.0,Diesel,0.0052569999999999995,0.000220794,0.00045079999999999995,1.8933599999999998e-05,2.3395553999999996,0.09826132679999998
2020/06/05 9:53:49 AM EET,EMR,40.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,GPL,0.018775,0.000751,0.0016099999999999999,6.44e-05,8.355555,0.3342222
2020/06/05 9:53:51 AM EET,Mar,36.0,Auto/Moto/Scooter/Ciclomotore,20.0,0.0,0.0,0.0,Metano,0.00751,0.00027036,0.000644,2.3184000000000004e-05,3.3422219999999996,0.12031999199999999
2020/06/05 9:53:57 AM EET,Lomb,60.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,3.0,GPL,0.018775,0.0011265000000000001,0.0016099999999999999,9.659999999999999e-05,8.355555,0.5013333000000001
2020/06/05 9:54:04 AM EET,ISPRA,54.0,Auto/Moto/Scooter/Ciclomotore,20.0,0.0,0.0,0.0,Diesel,0.00751,0.00040554,0.000644,3.4776e-05,3.3422219999999996,0.18047998799999998
2020/06/05 9:54:18 AM EET,ISPRA,49.0,Auto/Moto/Scooter/Ciclomotore,16.0,0.0,0.0,0.0,GPL,0.006008,0.00029439200000000004,0.0005152,2.52448e-05,2.6737775999999998,0.1310151024
2020/06/05 9:54:27 AM EET,ISPRA,56.0,Auto/Moto/Scooter/Ciclomotore,23.0,0.0,0.0,0.0,Diesel,0.0086365,0.00048364400000000003,0.0007406,4.14736e-05,3.8435553,0.2152390968
2020/06/05 9:54:31 AM EET,ISPRA,60.0,Auto/Moto/Scooter/Ciclomotore,150.0,0.0,0.0,0.0,GPL,0.056325,0.0033795,0.00483,0.0002898,25.066664999999997,1.5039998999999997
2020/06/05 9:54:38 AM EET,Tos,52.0,Auto/Moto/Scooter/Ciclomotore,6.0,0.0,0.0,0.0,Metano,0.0022530000000000002,0.00011715600000000001,0.00019319999999999998,1.00464e-05,1.0026666,0.0521386632
2020/06/05 9:54:58 AM EET,ISPRA,60.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,Diesel,0.018775,0.0011265000000000001,0.0016099999999999999,9.659999999999999e-05,8.355555,0.5013333000000001
2020/06/05 9:55:07 AM EET,BZ,4.0,Bicicletta/monopattino,0.0,0.0,3.0,0.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/05 9:55:25 AM EET,Mol,62.0,Auto/Moto/Scooter/Ciclomotore,,,,,,,,,,,
2020/06/05 9:55:28 AM EET,Ven,47.0,Auto/Moto/Scooter/Ciclomotore,20.0,0.0,0.0,0.0,Benzina,0.00751,0.00035297000000000003,0.000644,3.0268000000000002e-05,3.3422219999999996,0.157084434
2020/06/05 9:55:28 AM EET,EMR,37.0,A piedi,0.0,0.0,0.0,1.0,NON USO QUESTA MODALITA' DI SPOSTAMENTO,,,,,,
2020/06/05 9:55:37 AM EET,VdA,54.0,Auto/Moto/Scooter/Ciclomotore,12.0,0.0,0.0,0.0,Diesel,0.0045060000000000005,0.000243324,0.00038639999999999996,2.08656e-05,2.0053332,0.1082879928
2020/06/05 9:55:41 AM EET,Umb,25.0,Auto/Moto/Scooter/Ciclomotore,5.0,0.0,0.0,0.0,Diesel,0.0018775,4.69375e-05,0.000161,4.025e-06,0.8355554999999999,0.020888887499999995
2020/06/05 9:56:00 AM EET,Mar,11.0,Auto/Moto/Scooter/Ciclomotore,20.0,0.0,0.0,0.0,Benzina,0.00751,8.261e-05,0.000644,7.084e-06,3.3422219999999996,0.036764441999999994
2020/06/05 9:56:04 AM EET,ISPRA,5.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
2020/06/05 9:56:14 AM EET,Pie,39.0,Auto/Moto/Scooter/Ciclomotore,30.0,0.0,0.0,0.0,Metano,0.011265,0.000439335,0.000966,3.7674e-05,5.013332999999999,0.19551998699999998
2020/06/05 9:56:51 AM EET,Tos,56.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,Benzina,0.018775,0.0010514,0.0016099999999999999,9.015999999999999e-05,8.355555,0.46791108000000003
2020/06/05 9:56:52 AM EET,Sar,48.0,Auto/Moto/Scooter/Ciclomotore,50.0,0.0,0.0,0.0,Diesel,0.018775,0.0009012,0.0016099999999999999,7.727999999999999e-05,8.355555,0.40106664000000003
2020/06/05 9:57:09 AM EET,EMR,30.0,Auto/Moto/Scooter/Ciclomotore,10.0,0.0,0.0,0.0,Benzina,0.003755,0.00011265,0.000322,9.66e-06,1.6711109999999998,0.05013333
2020/06/05 9:57:12 AM EET,Ven,29.0,Mezzi pubblici (autobus/tram/treno...),,,,,,,,,,,
